cve_edo,Municipio,PD1,PD2,PD3,Total
17,OCUITUCO,1,0,0,1
17,PUENTE DE IXTLA,3,6,1,10
17,TEMIXCO,0,0,1,1
17,TEMOAC,1,0,0,1
17,TEPALCINGO,4,1,0,5
17,TEPOZTLAN,1,0,1,2
17,TETECALA,0,0,1,1
17,TETELA DEL VOLCAN,1,0,0,1
17,TLALNEPANTLA,0,2,0,2
17,TLALTIZAPAN,3,1,1,5
17,TLAQUILTENANGO,5,1,0,6
17,TLAYACAPAN,2,1,0,3
17,XOCHITEPEC,0,1,0,1
17,YAUTEPEC,8,1,2,11
17,YECAPIXTLA,7,7,2,16
17,ZACATEPEC,22,15,16,53
17,ZACUALPAN,1,0,0,1
18,ACAPONETA,10,19,19,48
18,AHUACATLAN,3,3,0,6
18,AMATLAN DE CAÑAS,11,24,27,62
18,COMPOSTELA,47,24,8,79
18,IXTLAN DEL RIO,10,105,27,142
18,JALA,3,1,4,8
18,XALISCO,9,2,0,11
18,ROSAMORADA,18,14,6,38
18,RUIZ,12,3,0,15
18,SAN BLAS,7,6,7,20
18,SAN PEDRO LAGUNILLAS,17,0,1,18
18,SANTA MARIA DEL ORO,6,2,4,12
18,SANTIAGO IXCUINTLA,49,32,27,108
18,TECUALA,12,8,11,31
18,TEPIC,1966,948,391,3305
18,TUXPAN,17,3,2,22
18,BAHIA DE BANDERAS,13,6,5,24
19,AGUALEGUAS,0,0,6,6
19,ALLENDE,3,39,5,47
19,ANAHUAC,2,1,1,4
19,ARAMBERRI,17,0,2,19
19,CADEREYTA JIMENEZ,0,3,29,32
19,CARMEN,0,2,0,2
19,CERRALVO,0,0,3,3
19,CHINA,32,11,4,47
19,CIENEGA DE FLORES,8,19,0,27
19,DR. ARROYO,3,4,1,8
19,DR. COSS,0,1,0,1
19,DR. GONZALEZ,0,1,3,4
19,GALEANA,1,14,29,44
19,GARCIA,0,3,4,7
19,GRAL. BRAVO,0,0,3,3
19,GRAL. TERAN,2,10,2,14
19,GRAL. ZUAZUA,12,62,0,74
19,GUADALUPE,0,0,22,22
19,HIDALGO,2,14,0,16
19,HUALAHUISES,0,2,1,3
19,JUAREZ,0,5,0,5
19,LINARES,1,9,23,33
19,MINA,0,1,0,1
19,MONTEMORELOS,8,123,25,156
19,MONTERREY,1,2,15,18
19,PARAS,0,0,5,5
19,PESQUERIA,0,4,2,6
19,LOS RAMONES,0,2,1,3
19,SABINAS HIDALGO,0,0,23,23
19,SALINAS VICTORIA,8,20,3,31
19,SAN NICOLAS DE LOS GARZA,0,0,14,14
19,SANTA CATARINA,0,0,8,8
19,SANTIAGO,7,54,0,61
19,VALLECILLO,0,0,5,5
20,ACATLAN DE PEREZ FIGUEROA,3,6,4,13
20,ASUNCION NOCHIXTLAN,0,2,0,2
20,CANDELARIA LOXICHA,2,3,0,5
20,CHAHUITES,7,36,15,58
20,CHALCATONGO DE HIDALGO,1,1,0,2
20,CIUDAD IXTEPEC,0,0,1,1
20,COICOYAN DE LAS FLORES,1,0,0,1
20,COSOLAPA,0,0,3,3
20,HEROICA CIUDAD DE EJUTLA DE CRESPO,4,13,3,20
20,FRESNILLO DE TRUJANO,0,1,0,1
20,VILLA HIDALGO,5,0,1,6
20,HEROICA CIUDAD DE HUAJUAPAN DE LEON,12,5,1,18
20,IXTLAN DE JUAREZ,6,0,0,6
20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,3,5,0,8
20,LOMA BONITA,2,5,2,9
20,MAGDALENA APASCO,6,0,1,7
20,MARISCALA DE JUAREZ,2,0,0,2
20,MATIAS ROMERO AVENDAÑO,3,3,2,8
20,MIAHUATLAN DE PORFIRIO DIAZ,4,4,6,14
20,SANTIAGO NILTEPEC,3,8,1,12
20,OAXACA DE JUAREZ,11,5,1,17
20,OCOTLAN DE MORELOS,3,1,0,4
20,LA PE,0,0,1,1
20,SAN JOSE DEL PROGRESO,0,1,0,1
20,PUTLA VILLA DE GUERRERO,7,1,0,8
20,REFORMA DE PINEDA,0,3,2,5
20,SALINA CRUZ,2,4,0,6
20,SAN AGUSTIN ETLA,2,1,0,3
20,SAN AGUSTIN LOXICHA,3,2,0,5
20,SAN ANDRES HUAXPALTEPEC,2,1,0,3
20,SAN ANDRES SINAXTLA,1,1,1,3
20,SAN ANTONINO MONTE VERDE,0,1,0,1
20,SAN ANTONIO DE LA CAL,0,3,0,3
20,SAN ANTONIO TEPETLAPA,4,1,0,5
20,SAN BARTOLOME AYAUTLA,1,0,0,1
20,SAN BARTOLOME LOXICHA,1,0,0,1
20,SAN BLAS ATEMPA,1,0,0,1
20,SAN DIONISIO OCOTEPEC,1,0,0,1
20,SAN FELIPE JALAPA DE DIAZ,1,0,0,1
20,SAN FRANCISCO DEL MAR,0,3,0,3
20,SAN FRANCISCO IXHUATAN,1,0,1,2
20,SAN FRANCISCO LACHIGOLO,4,1,0,5
20,SAN FRANCISCO TELIXTLAHUACA,2,2,0,4
20,SAN ILDEFONSO AMATLAN,1,0,0,1
20,SAN JOSE CHILTEPEC,0,0,1,1
20,SAN JUAN BAUTISTA ATATLAHUCA,1,0,1,2
20,SAN JUAN BAUTISTA CUICATLAN,1,1,0,2
20,SAN JUAN BAUTISTA TUXTEPEC,39,32,19,90
20,SAN JUAN BAUTISTA VALLE NACIONAL,0,0,1,1
20,SAN JUAN COATZOSPAM,0,0,2,2
20,SAN JUAN COTZOCON,2,13,4,19
20,SAN JUAN LACHIGALLA,2,0,0,2
20,SAN JUAN LALANA,0,0,1,1
20,SAN JUAN MAZATLAN,1,0,0,1
20,SAN JUAN MIXTEPEC -DTO. 08 -,2,0,0,2
20,SAN JUAN TAMAZOLA,1,0,0,1
20,SAN JUAN TEPOSCOLULA,0,0,1,1
20,SAN LORENZO CACAOTEPEC,3,0,0,3
20,SAN LUCAS QUIAVINI,0,0,1,1
20,SAN MARTIN PERAS,2,0,0,2
20,SAN MARTIN ZACATEPEC,1,0,0,1
20,SAN MIGUEL AMATITLAN,0,0,1,1
20,SAN MIGUEL AMATLAN,0,0,1,1
20,SAN MIGUEL CHIMALAPA,2,1,0,3
20,SAN MIGUEL COATLAN,1,0,0,1
20,SAN MIGUEL EL GRANDE,1,7,0,8
20,VILLA SOLA DE VEGA,1,1,0,2
20,SAN MIGUEL SOYALTEPEC,1,0,0,1
20,SAN PABLO COATLAN,0,0,1,1
20,SAN PABLO ETLA,5,1,0,6
20,SAN PABLO HUIXTEPEC,1,1,2,4
20,SAN PEDRO AMUZGOS,0,2,1,3
20,SAN PEDRO APOSTOL,1,1,0,2
20,SAN PEDRO COMITANCILLO,0,1,0,1
20,SAN PEDRO MIXTEPEC -DTO. 22 -,12,6,1,19
20,SAN PEDRO POCHUTLA,12,2,2,16
20,SAN PEDRO TAPANATEPEC,5,14,17,36
20,SAN PEDRO TAVICHE,1,0,0,1
20,SAN PEDRO TOTOLAPA,2,0,0,2
20,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1,7,2,10
20,VILLA DE ETLA,3,1,0,4
20,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1,0,0,1
20,SAN SEBASTIAN RIO HONDO,1,0,0,1
20,SANTA CATARINA JUQUILA,9,1,0,10
20,SANTA CATARINA MECHOACAN,0,1,0,1
20,SANTA CRUZ ITUNDUJIA,4,0,0,4
20,SANTA CRUZ TACACHE DE MINA,1,0,0,1
20,SANTA CRUZ XITLA,1,0,0,1
20,SANTA CRUZ XOXOCOTLAN,3,0,1,4
20,SANTA GERTRUDIS,2,0,0,2
20,HEROICA CIUDAD DE TLAXIACO,0,4,0,4
20,AYOQUEZCO DE ALDAMA,0,5,0,5
20,SANTA MARIA ATZOMPA,1,4,1,6
20,SANTA MARIA CAMOTLAN,0,2,0,2
20,SANTA MARIA COLOTEPEC,0,0,4,4
20,SANTA MARIA CORTIJO,2,1,1,4
20,SANTA MARIA COYOTEPEC,0,1,0,1
20,SANTA MARIA GUIENAGATI,6,0,0,6
20,SANTA MARIA HUATULCO,4,15,2,21
20,SANTA MARIA HUAZOLOTITLAN,0,3,1,4
20,SANTA MARIA IPALAPA,1,3,0,4
20,SANTA MARIA JACATEPEC,0,0,2,2
20,SANTA MARIA JALAPA DEL MARQUES,1,0,0,1
20,SANTA MARIA NATIVITAS,0,0,1,1
20,SANTA MARIA TONAMECA,3,7,2,12
20,SANTA MARIA TOTOLAPILLA,1,1,0,2
20,SANTA MARIA ZACATEPEC,7,3,0,10
20,SANTA MARIA ZOQUITLAN,1,0,0,1
20,SANTIAGO AMOLTEPEC,0,0,1,1
20,SANTIAGO ASTATA,1,0,0,1
20,SANTIAGO HUAJOLOTITLAN,1,0,0,1
20,SANTIAGO IHUITLAN PLUMAS,0,0,1,1
20,SANTIAGO JAMILTEPEC,4,2,1,7
20,SANTIAGO JUXTLAHUACA,1,0,0,1
20,SANTIAGO LLANO GRANDE,4,3,1,8
20,SANTIAGO MATATLAN,1,1,1,3
20,SANTIAGO PINOTEPA NACIONAL,6,5,1,12
20,SANTIAGO SUCHILQUITONGO,0,3,0,3
20,SANTIAGO TAMAZOLA,0,1,0,1
20,SANTIAGO TAPEXTLA,5,11,2,18
20,VILLA TEJUPAM DE LA UNION,0,0,1,1
20,SANTIAGO TEPETLAPA,0,0,1,1
20,SANTIAGO TEXTITLAN,1,1,0,2
20,SANTIAGO TILLO,0,2,0,2
20,SANTIAGO YAVEO,1,4,4,9
20,SANTIAGO YOSONDUA,1,1,0,2
20,NUEVO ZOQUIAPAM,5,2,0,7
20,SANTO DOMINGO INGENIO,1,3,1,5
20,SANTO DOMINGO ARMENTA,0,4,0,4
20,SANTO DOMINGO CHIHUITAN,1,0,0,1
20,SANTO DOMINGO DE MORELOS,1,0,0,1
20,SANTO DOMINGO TEHUANTEPEC,4,5,0,9
20,SANTO DOMINGO TONALA,1,1,0,2
20,SANTO DOMINGO ZANATEPEC,10,6,1,17
20,SANTOS REYES TEPEJILLO,0,0,1,1
20,VILLA DE TAMAZULAPAM DEL PROGRESO,1,1,0,2
20,TEOCOCUILCO DE MARCOS PEREZ,1,0,1,2
20,TEZOATLAN DE SEGURA Y LUNA,2,2,0,4
20,TLACOLULA DE MATAMOROS,1,2,0,3
20,TLALIXTAC DE CABRERA,0,0,3,3
20,TOTONTEPEC VILLA DE MORELOS,1,0,0,1
20,TRINIDAD ZAACHILA,0,0,1,1
20,UNION HIDALGO,0,4,1,5
20,YAXE,0,0,1,1
20,VILLA DE ZAACHILA,9,2,1,12
20,ZIMATLAN DE ALVAREZ,15,3,4,22
21,ACAJETE,4,1,0,5
21,ACATENO,3,0,0,3
21,ACATLAN,5,0,0,5
21,ACATZINGO,3,3,1,7
21,ACTEOPAN,5,0,0,5
21,AHUATLAN,1,0,0,1
21,AJALPAN,0,0,1,1
21,ALJOJUCA,2,2,0,4
21,AMOZOC,10,0,0,10
21,AQUIXTLA,22,8,0,30
21,ATEMPAN,4,0,0,4
21,ATEXCAL,1,0,0,1
21,ATLIXCO,2,2,7,11
21,ATOYATEMPAN,1,1,0,2
21,ATZITZIHUACAN,3,0,0,3
21,AYOTOXCO DE GUERRERO,6,2,0,8
21,CALPAN,0,1,0,1
21,CHALCHICOMULA DE SESMA,3,2,3,8
21,CHIAUTLA,3,2,0,5
21,CHIAUTZINGO,7,5,1,13
21,CHIETLA,25,22,23,70
21,CHIGMECATITLAN,2,0,0,2
21,CHIGNAHUAPAN,17,13,5,35
21,CHIGNAUTLA,5,2,0,7
21,COHUECAN,1,0,0,1
21,CORONANGO,0,1,0,1
21,COXCATLAN,1,0,0,1
21,COYOMEAPAN,2,0,0,2
21,COYOTEPEC,0,3,1,4
21,CUAUTEMPAN,2,1,0,3
21,CUETZALAN DEL PROGRESO,20,1,0,21
21,CUYOACO,8,13,5,26
21,DOMINGO ARENAS,0,0,1,1
21,ELOXOCHITLAN,2,0,0,2
21,FRANCISCO Z. MENA,5,2,0,7
21,GUADALUPE VICTORIA,2,4,0,6
21,HUAQUECHULA,8,2,1,11
21,HUAUCHINANGO,26,1,0,27
21,HUEHUETLA,1,0,0,1
21,HUEHUETLAN EL CHICO,2,2,0,4
21,HUEJOTZINGO,5,5,2,12
21,HUEYTAMALCO,6,5,5,16
21,IXCAQUIXTLA,1,0,0,1
21,IXTACAMAXTITLAN,1,2,0,3
21,IZUCAR DE MATAMOROS,0,3,1,4
21,JOLALPAN,3,2,0,5
21,JUAN C. BONILLA,4,0,0,4
21,JUAN GALINDO,0,0,1,1
21,LAFRAGUA,1,3,0,4
21,LIBRES,7,3,8,18
21,MOLCAXAC,1,0,0,1
21,NICOLAS BRAVO,1,1,2,4
21,NOPALUCAN,7,10,1,18
21,OCOTEPEC,1,1,0,2
21,OCOYUCAN,0,0,2,2
21,OLINTLA,2,0,0,2
21,ORIENTAL,2,1,1,4
21,PAHUATLAN,3,0,0,3
21,PALMAR DE BRAVO,3,2,0,5
21,PANTEPEC,1,1,0,2
21,PUEBLA,12,1,16,29
21,QUECHOLAC,5,8,0,13
21,RAFAEL LARA GRAJALES,1,0,1,2
21,SAN GABRIEL CHILAC,0,0,1,1
21,SAN JOSE CHIAPA,0,0,1,1
21,SAN JOSE MIAHUATLAN,0,2,0,2
21,SAN JUAN ATENCO,3,2,1,6
21,SAN MARTIN TEXMELUCAN,5,2,3,10
21,SAN MATIAS TLALANCALECA,3,1,0,4
21,SAN MIGUEL XOXTLA,0,1,0,1
21,SAN NICOLAS BUENOS AIRES,6,4,0,10
21,SAN NICOLAS DE LOS RANCHOS,2,0,0,2
21,SAN PEDRO CHOLULA,0,2,3,5
21,SAN SALVADOR EL SECO,2,0,17,19
21,SAN SALVADOR EL VERDE,3,2,0,5
21,SAN SALVADOR HUIXCOLOTLA,0,2,1,3
21,SAN SEBASTIAN TLACOTEPEC,1,0,0,1
21,SANTA ISABEL CHOLULA,0,0,1,1
21,SANTO TOMAS HUEYOTLIPAN,0,0,1,1
21,SOLTEPEC,0,0,1,1
21,TECALI DE HERRERA,5,0,0,5
21,TECAMACHALCO,14,8,23,45
21,TECOMATLAN,0,1,1,2
21,TEHUACAN,6,3,3,12
21,TEHUITZINGO,1,0,1,2
21,TENAMPULCO,0,0,3,3
21,TEOTLALCO,0,1,0,1
21,TEPANCO DE LOPEZ,2,0,16,18
21,TEPEACA,7,4,0,11
21,TEPEOJUMA,1,0,0,1
21,TEPEXCO,2,1,0,3
21,TEPEXI DE RODRIGUEZ,1,0,1,2
21,TEPEYAHUALCO,15,3,17,35
21,TETELA DE OCAMPO,4,5,1,10
21,TETELES DE AVILA CASTILLO,1,0,0,1
21,TILAPA,1,0,0,1
21,TLACHICHUCA,23,7,6,36
21,TLACOTEPEC DE BENITO JUAREZ,5,0,3,8
21,TLACUILOTEPEC,3,0,0,3
21,TLAHUAPAN,9,13,3,25
21,TLAOLA,2,0,0,2
21,TLAPANALA,0,2,0,2
21,TLATLAUQUITEPEC,8,4,2,14
21,TLAXCO,2,0,0,2
21,TOCHTEPEC,0,1,0,1
21,TULCINGO,1,1,0,2
21,TZICATLACOYAN,0,1,0,1
21,VENUSTIANO CARRANZA,2,3,0,5
21,XICOTEPEC,50,10,6,66
21,XIUTETELCO,3,0,0,3
21,XOCHITLÁN DE VICENTE SUÁREZ,1,1,0,2
21,XOCHITLAN TODOS SANTOS,21,3,0,24
21,YAONAHUAC,1,0,0,1
21,YEHUALTEPEC,3,2,1,6
21,ZACAPOAXTLA,4,2,2,8
21,ZACATLAN,1,1,7,9
21,ZAPOTITLAN,2,0,0,2
21,ZARAGOZA,0,1,0,1
21,ZAUTLA,1,3,0,4
21,ZIHUATEUTLA,10,1,11,22
21,ZONGOZOTLA,2,1,0,3
22,AMEALCO DE BONFIL,11,25,12,48
22,PINAL DE AMOLES,0,1,1,2
22,ARROYO SECO,0,0,2,2
22,CADEREYTA DE MONTES,0,8,7,15
22,COLON,5,8,28,41
22,CORREGIDORA,1,1,5,7
22,EZEQUIEL MONTES,0,2,88,90
22,HUIMILPAN,1,2,9,12
22,JALPAN DE SERRA,0,3,3,6
22,LANDA DE MATAMOROS,0,0,1,1
22,EL MARQUES,25,6,39,70
22,PEDRO ESCOBEDO,14,12,90,116
22,PEÑAMILLER,0,0,1,1
22,QUERETARO,5,4,24,33
22,SAN JOAQUIN,0,0,1,1
22,SAN JUAN DEL RIO,6,4,40,50
22,TEQUISQUIAPAN,2,3,2,7
22,TOLIMAN,2,2,0,4
23,BENITO JUAREZ,0,0,30,30
23,JOSE MARIA MORELOS,2,2,1,5
23,FELIPE CARRILLO PUERTO,59,46,1,106
23,LAZARO CARDENAS,0,6,0,6
23,OTHON P. BLANCO,294,378,164,836
23,SOLIDARIDAD,5,3,2,10
23,TULUM,7,4,0,11
24,AHUALULCO,0,5,0,5
24,ALAQUINES,0,0,1,1
24,AQUISMON,0,2,0,2
24,CARDENAS,0,0,1,1
24,CIUDAD FERNANDEZ,5,4,2,11
24,CEDRAL,0,0,5,5
24,CERRITOS,0,3,0,3
24,CERRO DE SAN PEDRO,0,0,1,1
24,CIUDAD VALLES,23,19,48,90
24,CIUDAD DEL MAIZ,0,3,10,13
24,EBANO,12,21,9,42
24,GUADALCAZAR,9,2,0,11
24,VILLA DE GUADALUPE,0,5,1,6
24,MATEHUALA,0,1,4,5
24,MEXQUITIC DE CARMONA,1,2,1,4
24,MOCTEZUMA,1,3,0,4
24,VILLA DE RAMOS,11,7,5,23
24,RIOVERDE,4,10,10,24
24,SALINAS,1,2,5,8
24,SAN LUIS POTOSI,2,8,29,39
24,SANTA MARIA DEL RIO,12,55,1,68
24,SANTO DOMINGO,7,7,0,14
24,TAMASOPO,7,5,2,14
24,TAMAZUNCHALE,0,0,1,1
24,TAMPAMOLON CORONA,1,1,0,2
24,TAMUIN,6,21,70,97
24,SAN VICENTE TANCUAYALAB,0,4,14,18
24,TANLAJAS,0,0,1,1
24,TANQUIAN DE ESCOBEDO,0,1,1,2
24,TIERRA NUEVA,2,0,0,2
24,VENADO,2,8,2,12
24,VANEGAS,0,1,0,1
24,VILLA DE ARRIAGA,9,9,3,21
24,VILLA HIDALGO,4,0,0,4
24,VILLA DE ARISTA,1,0,0,1
24,VILLA DE REYES,5,28,4,37
24,VILLA JUAREZ,1,2,2,5
24,XILITLA,0,0,1,1
24,ZARAGOZA,1,0,0,1
24,EL NARANJO,374,143,78,595
25,AHOME,161,217,787,1165
25,ANGOSTURA,29,45,53,127
25,CHOIX,0,3,4,7
25,CONCORDIA,0,0,1,1
25,COSALA,0,1,0,1
25,CULIACAN,167,278,646,1091
25,EL FUERTE,22,34,137,193
25,ELOTA,20,46,16,82
25,ESCUINAPA,5,7,19,31
25,GUASAVE,121,176,302,599
25,MAZATLAN,38,44,67,149
25,MOCORITO,4,5,11,20
25,NAVOLATO,35,24,126,185
25,ROSARIO,19,13,15,47
25,SALVADOR ALVARADO,22,62,145,229
25,SAN IGNACIO,1,1,2,4
25,SINALOA,59,50,66,175
26,ACONCHI,16,5,2,23
26,AGUA PRIETA,3,7,39,49
26,ALAMOS,43,24,1,68
26,ALTAR,3,3,0,6
26,ARIVECHI,16,3,1,20
26,ARIZPE,5,9,1,15
26,ATIL,3,0,0,3
26,BACADEHUACHI,11,10,0,21
26,BACANORA,10,5,0,15
26,BACERAC,3,0,1,4
26,BACOACHI,5,1,0,6
26,BACUM,18,32,27,77
26,BANAMICHI,8,2,1,11
26,BAVIACORA,9,16,5,30
26,BAVISPE,6,5,1,12
26,BENITO JUAREZ,8,23,30,61
26,BENJAMIN HILL,1,2,0,3
26,CABORCA,31,29,87,147
26,CAJEME,57,113,399,569
26,CANANEA,1,1,0,2
26,CARBO,3,6,3,12
26,LA COLORADA,15,24,2,41
26,CUCURPE,8,3,6,17
26,CUMPAS,6,7,13,26
26,DIVISADEROS,15,13,0,28
26,EMPALME,5,15,4,24
26,ETCHOJOA,48,43,39,130
26,FRONTERAS,13,6,1,20
26,GRANADOS,2,0,33,35
26,GUAYMAS,35,47,180,262
26,SAN IGNACIO RIO MUERTO,18,29,29,76
26,HERMOSILLO,55,33,304,392
26,HUACHINERA,6,2,4,12
26,HUASABAS,3,0,0,3
26,HUATABAMPO,27,34,81,142
26,HUEPAC,1,5,1,7
26,IMURIS,0,1,0,1
26,MAGDALENA,18,2,0,20
26,MAZATAN,3,9,1,13
26,MOCTEZUMA,9,11,3,23
26,NACO,1,0,0,1
26,NACORI CHICO,29,12,7,48
26,NACOZARI DE GARCIA,5,0,0,5
26,NAVOJOA,161,95,187,443
26,NOGALES,2,0,0,2
26,ONAVAS,27,8,0,35
26,OPODEPE,9,11,2,22
26,VILLA HIDALGO,2,2,0,4
26,OQUITOA,1,0,0,1
26,PITIQUITO,15,5,1,21
26,GENERAL PLUTARCO ELIAS CALLES,1,0,0,1
26,PUERTO PEÑASCO,0,5,23,28
26,QUIRIEGO,3,8,3,14
26,RAYON,1,5,5,11
26,ROSARIO,73,19,1,93
26,SAHUARIPA,86,23,5,114
26,SAN FELIPE DE JESUS,6,0,0,6
26,SAN JAVIER,0,1,0,1
26,SAN LUIS RIO COLORADO,187,117,34,338
26,SAN MIGUEL DE HORCASITAS,7,6,4,17
26,SAN PEDRO DE LA CUEVA,3,5,0,8
26,SANTA ANA,9,3,1,13
26,SANTA CRUZ,2,2,0,4
26,SARIC,6,5,1,12
26,SOYOPA,22,6,0,28
26,SUAQUI GRANDE,13,4,0,17
26,TEPACHE,2,1,0,3
26,TRINCHERAS,6,5,2,13
26,TUBUTAMA,3,1,0,4
26,URES,50,49,11,110
26,VILLA PESQUEIRA,23,16,1,40
26,YECORA,57,18,3,78
27,BALANCAN,10,22,17,49
27,CARDENAS,58,43,95,196
27,CENTLA,16,4,0,20
27,CENTRO,23,62,19,104
27,COMALCALCO,109,69,4,182
27,CUNDUACAN,1,3,0,4
27,EMILIANO ZAPATA,31,27,3,61
27,HUIMANGUILLO,24,35,51,110
27,JALAPA,3,0,3,6
27,JALPA DE MENDEZ,2,0,0,2
27,JONUTA,24,5,5,34
27,MACUSPANA,13,27,19,59
27,NACAJUCA,0,2,1,3
27,PARAISO,3,3,0,6
27,TEAPA,4,20,11,35
27,TENOSIQUE,14,11,6,31
27,TACOTALPA,6,0,3,9
28,ABASOLO,16,9,57,82
28,ALDAMA,6,2,95,103
28,ALTAMIRA,5,17,17,39
28,ANTIGUO MORELOS,20,17,10,47
28,BURGOS,1,2,4,7
28,BUSTAMANTE,2,1,0,3
28,CAMARGO,4,3,5,12
28,CASAS,4,11,6,21
28,CIUDAD MADERO,0,1,0,1
28,CRUILLAS,0,0,2,2
28,GUSTAVO DIAZ ORDAZ,31,20,14,65
28,GOMEZ FARIAS,1,2,3,6
28,GONZALEZ,16,29,107,152
28,GüEMEZ,0,3,10,13
28,HIDALGO,1,7,13,21
28,JAUMAVE,0,2,0,2
28,JIMENEZ,1,0,10,11
28,LLERA,0,8,15,23
28,MAINERO,0,1,1,2
28,EL MANTE,54,38,60,152
28,MATAMOROS,34,48,89,171
28,MENDEZ,39,18,5,62
28,MIER,0,0,1,1
28,MIGUEL ALEMAN,0,0,4,4
28,MIQUIHUANA,1,0,0,1
28,NUEVO LAREDO,0,0,2,2
28,NUEVO MORELOS,23,11,4,38
28,OCAMPO,104,65,34,203
28,PADILLA,3,5,9,17
28,PALMILLAS,0,1,0,1
28,REYNOSA,31,15,76,122
28,RIO BRAVO,71,72,140,283
28,SAN CARLOS,0,7,5,12
28,SAN FERNANDO,43,38,187,268
28,SOTO LA MARINA,7,6,47,60
28,TAMPICO,0,2,10,12
28,TULA,0,1,7,8
28,VALLE HERMOSO,99,55,137,291
28,VICTORIA,2,6,23,31
28,VILLAGRAN,4,0,1,5
28,XICOTENCATL,29,33,12,74
29,APETATITLAN DE ANTONIO CARVAJAL,1,0,2,3
29,ATLANGATEPEC,5,1,1,7
29,ALTZAYANCA,10,2,0,12
29,APIZACO,2,5,0,7
29,CALPULALPAN,20,5,1,26
29,EL CARMEN TEQUEXQUITLA,0,1,0,1
29,CHIAUTEMPAN,0,0,1,1
29,CUAPIAXTLA,20,6,0,26
29,CUAXOMULCO,1,0,0,1
29,MUÑOZ DE DOMINGO ARENAS,10,2,0,12
29,ESPAÑITA,5,1,0,6
29,HUAMANTLA,9,5,5,19
29,HUEYOTLIPAN,10,6,1,17
29,IXTACUIXTLA DE MARIANO MATAMOROS,10,5,1,16
29,IXTENCO,1,0,0,1
29,TEPETITLA DE LARDIZABAL,0,2,0,2
29,LAZARO CARDENAS,14,3,0,17
29,NANACAMILPA DE MARIANO ARISTA,11,1,0,12
29,NATIVITAS,1,0,0,1
29,SAN PABLO DEL MONTE,0,1,0,1
29,TOCATLAN,1,2,0,3
29,TERRENATE,1,1,1,3
29,TETLATLAHUCA,1,3,4,8
29,TLAXCALA,3,3,1,7
29,TLAXCO,22,4,0,26
29,TZOMPANTEPEC,8,0,2,10
29,XALOZTOC,3,6,0,9
29,XALTOCAN,5,1,0,6
29,PAPALOTLA DE XICOHTENCATL,1,0,0,1
29,BENITO JUAREZ,1,2,0,3
29,SAN JOSE TEACALCO,2,0,0,2
29,SANCTORUM DE LAZARO CARDENAS,1,1,0,2
30,ACAYUCAN,14,22,13,49
30,ACTOPAN,1,1,2,4
30,ACULA,3,1,0,4
30,CAMARON DE TEJEDA,1,0,0,1
30,ALTO LUCERO DE GUTIERREZ BARRIOS,1,0,0,1
30,ALTOTONGA,1,0,0,1
30,ALVARADO,0,2,0,2
30,AMATITLAN,0,1,0,1
30,AMATLAN DE LOS REYES,0,1,5,6
30,ANGEL R. CABADA,2,1,4,7
30,LA ANTIGUA,13,10,13,36
30,APAZAPAN,1,0,0,1
30,ATLAHUILCO,1,0,0,1
30,ATOYAC,16,17,12,45
30,ATZALAN,3,1,2,6
30,AYAHUALULCO,1,2,1,4
30,BENITO JUAREZ,1,0,0,1
30,BOCA DEL RIO,0,0,1,1
30,CARRILLO PUERTO,0,1,0,1
30,CATEMACO,3,1,1,5
30,CAZONES DE HERRERA,1,0,0,1
30,CHACALTIANGUIS,2,0,1,3
30,CHICONTEPEC,5,0,0,5
30,CHINAMECA,4,0,1,5
30,LAS CHOAPAS,9,19,1,29
30,CITLALTEPETL,0,0,1,1
30,COATEPEC,9,2,11,22
30,COATZACOALCOS,2,0,0,2
30,COATZINTLA,2,0,0,2
30,COLIPA,1,0,0,1
30,COSAUTLAN DE CARVAJAL,0,2,0,2
30,CORDOBA,16,2,24,42
30,COSAMALOAPAN DE CARPIO,10,12,14,36
30,COSCOMATEPEC,0,2,13,15
30,COTAXTLA,3,1,0,4
30,COXQUIHUI,1,0,0,1
30,COYUTLA,5,0,0,5
30,CUICHAPA,11,10,9,30
30,CUITLAHUAC,0,0,5,5
30,EMILIANO ZAPATA,0,0,8,8
30,ESPINAL,2,0,0,2
30,FORTIN,1,1,10,12
30,GUTIERREZ ZAMORA,4,3,0,7
30,HIDALGOTITLAN,6,2,2,10
30,HUATUSCO,0,0,2,2
30,HUEYAPAN DE OCAMPO,9,7,5,21
30,IGNACIO DE LA LLAVE,0,1,1,2
30,IXCATEPEC,0,1,0,1
30,ISLA,23,31,30,84
30,IXHUACAN DE LOS REYES,0,0,2,2
30,IXHUATLAN DEL CAFE,1,0,0,1
30,IXHUATLAN DE MADERO,3,0,0,3
30,IXHUATLANCILLO,0,0,1,1
30,IXMATLAHUACAN,0,1,0,1
30,IXTACZOQUITLAN,2,0,5,7
30,JALACINGO,1,0,0,1
30,XALAPA,0,0,3,3
30,JALTIPAN,1,0,3,4
30,JAMAPA,0,0,1,1
30,JESUS CARRANZA,19,9,16,44
30,XICO,0,0,1,1
30,JUAN RODRIGUEZ CLARA,6,8,3,17
30,LERDO DE TEJADA,5,11,3,19
30,MANLIO FABIO ALTAMIRANO,0,0,3,3
