cve_edo,Municipio,PD1,PD2,PD3,Total
16,VILLAMAR,2,7,6,15
16,VISTA HERMOSA,32,84,85,201
16,YURECUARO,5,57,215,277
16,ZACAPU,6,60,32,98
16,ZAMORA,11,103,138,252
16,MUGICA,1,3,4,8
16,ZINAPARO,2,1,0,3
16,ZINAPECUARO,11,64,5,80
16,ZIRACUARETIRO,0,0,1,1
16,ZITACUARO,3,5,2,10
17,AMACUZAC,2,2,1,5
17,ATLATLAHUCAN,2,4,11,17
17,AXOCHIAPAN,9,3,0,12
17,AYALA,17,6,1,24
17,COATLAN DEL RIO,1,1,0,2
17,CUAUTLA,101,84,32,217
17,CUERNAVACA,11,4,5,20
17,EMILIANO ZAPATA,2,1,0,3
17,JANTETELCO,0,14,0,14
17,JIUTEPEC,8,1,0,9
17,JOJUTLA,14,2,0,16
17,JONACATEPEC,5,0,0,5
17,MAZATEPEC,1,1,1,3
17,MIACATLAN,2,0,3,5
17,OCUITUCO,1,1,0,2
17,PUENTE DE IXTLA,8,10,0,18
17,TEMIXCO,4,0,1,5
17,TEMOAC,17,0,0,17
17,TEPALCINGO,5,1,0,6
17,TETECALA,1,0,0,1
17,TLALNEPANTLA,3,4,0,7
17,TLALTIZAPAN,9,8,0,17
17,TLAQUILTENANGO,4,0,2,6
17,TLAYACAPAN,1,2,0,3
17,TOTOLAPAN,1,0,0,1
17,YAUTEPEC,12,1,0,13
17,YECAPIXTLA,9,27,0,36
17,ZACATEPEC,31,24,25,80
18,ACAPONETA,3,21,23,47
18,AHUACATLAN,1,9,15,25
18,AMATLAN DE CAÑAS,11,52,30,93
18,COMPOSTELA,24,25,3,52
18,HUAJICORI,0,1,0,1
18,IXTLAN DEL RIO,6,36,88,130
18,JALA,8,19,36,63
18,XALISCO,0,9,1,10
18,ROSAMORADA,27,17,1,45
18,RUIZ,9,1,7,17
18,SAN BLAS,14,22,19,55
18,SAN PEDRO LAGUNILLAS,1,0,0,1
18,SANTA MARIA DEL ORO,8,9,5,22
18,SANTIAGO IXCUINTLA,37,66,32,135
18,TECUALA,13,9,7,29
18,TEPIC,5336,1622,269,7227
18,TUXPAN,13,6,0,19
18,BAHIA DE BANDERAS,23,8,3,34
19,AGUALEGUAS,0,0,8,8
19,ALLENDE,2,24,0,26
19,ANAHUAC,0,0,2,2
19,APODACA,1,0,4,5
19,ARAMBERRI,10,6,0,16
19,BUSTAMANTE,2,1,0,3
19,CADEREYTA JIMENEZ,0,3,42,45
19,CARMEN,1,2,0,3
19,CERRALVO,0,0,4,4
19,CHINA,30,9,6,45
19,CIENEGA DE FLORES,5,13,2,20
19,DR. ARROYO,2,1,0,3
19,DR. GONZALEZ,0,2,0,2
19,GALEANA,3,11,25,39
19,GARCIA,25,43,6,74
19,SAN PEDRO GARZA GARCIA,0,0,2,2
19,GRAL. BRAVO,0,1,2,3
19,GRAL. ESCOBEDO,0,0,8,8
19,GRAL. TERAN,7,4,22,33
19,GRAL. ZUAZUA,13,34,0,47
19,GUADALUPE,0,0,6,6
19,HIDALGO,5,9,0,14
19,HIGUERAS,0,0,7,7
19,JUAREZ,2,0,0,2
19,LINARES,4,9,28,41
19,MINA,1,1,1,3
19,MONTEMORELOS,29,69,72,170
19,MONTERREY,2,0,5,7
19,PARAS,0,0,2,2
19,PESQUERIA,1,3,2,6
19,LOS RAMONES,0,1,0,1
19,RAYONES,0,2,0,2
19,SABINAS HIDALGO,8,25,16,49
19,SALINAS VICTORIA,2,21,11,34
19,SAN NICOLAS DE LOS GARZA,0,0,36,36
19,SANTA CATARINA,0,0,25,25
19,SANTIAGO,9,17,4,30
19,VALLECILLO,0,0,6,6
20,ACATLAN DE PEREZ FIGUEROA,310,138,12,460
20,ASUNCION CUYOTEPEJI,1,0,0,1
20,ASUNCION IXTALTEPEC,1,0,1,2
20,ASUNCION NOCHIXTLAN,3,2,0,5
20,ASUNCION TLACOLULITA,0,1,1,2
20,CALIHUALA,1,0,0,1
20,CANDELARIA LOXICHA,6,0,0,6
20,CHAHUITES,1,10,16,27
20,CIUDAD IXTEPEC,1,0,0,1
20,COSOLAPA,0,1,0,1
20,HEROICA CIUDAD DE EJUTLA DE CRESPO,4,5,6,15
20,GUADALUPE ETLA,0,1,0,1
20,VILLA HIDALGO,0,0,2,2
20,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1,6,8,15
20,IXTLAN DE JUAREZ,5,0,0,5
20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,2,2,2,6
20,LOMA BONITA,0,1,4,5
20,MAGDALENA APASCO,0,0,1,1
20,MAGDALENA JALTEPEC,1,0,0,1
20,MAGDALENA TEQUISISTLAN,1,0,0,1
20,MIAHUATLAN DE PORFIRIO DIAZ,1,0,6,7
20,NAZARENO ETLA,0,1,0,1
20,SANTIAGO NILTEPEC,2,0,3,5
20,OAXACA DE JUAREZ,7,4,5,16
20,OCOTLAN DE MORELOS,2,0,0,2
20,PLUMA HIDALGO,4,0,0,4
20,SAN JOSE DEL PROGRESO,1,0,0,1
20,PUTLA VILLA DE GUERRERO,3,0,0,3
20,REFORMA DE PINEDA,1,0,0,1
20,LA REFORMA,1,0,1,2
20,REYES ETLA,0,1,0,1
20,SALINA CRUZ,0,0,1,1
20,SAN AGUSTIN ETLA,1,0,0,1
20,SAN AGUSTIN LOXICHA,2,0,0,2
20,SAN ANDRES HUAXPALTEPEC,5,0,0,5
20,SAN ANDRES SINAXTLA,0,0,1,1
20,SAN ANTONIO DE LA CAL,0,3,0,3
20,SAN BARTOLOME LOXICHA,1,0,0,1
20,SAN BLAS ATEMPA,0,0,1,1
20,SAN DIONISIO OCOTEPEC,2,0,0,2
20,SAN FRANCISCO CHINDUA,0,0,1,1
20,SAN FRANCISCO DEL MAR,1,0,0,1
20,SAN FRANCISCO IXHUATAN,0,1,1,2
20,SAN FRANCISCO LACHIGOLO,0,1,5,6
20,SAN JACINTO AMILPAS,2,0,0,2
20,SAN JERONIMO SOSOLA,0,0,1,1
20,ANIMAS TRUJANO,0,0,1,1
20,SAN JUAN BAUTISTA LO DE SOTO,0,0,1,1
20,SAN JUAN BAUTISTA TUXTEPEC,29,20,20,69
20,SAN JUAN BAUTISTA VALLE NACIONAL,0,1,0,1
20,SAN JUAN COTZOCON,0,1,1,2
20,SAN JUAN GUICHICOVI,1,0,0,1
20,SAN JUAN LACHIGALLA,0,1,0,1
20,SAN JUAN MAZATLAN,0,0,1,1
20,SAN JUAN MIXTEPEC -DTO. 08 -,0,1,0,1
20,SAN LORENZO CACAOTEPEC,0,2,0,2
20,SAN MATEO ETLATONGO,0,1,0,1
20,SAN MIGUEL ALOAPAM,2,0,0,2
20,SAN MIGUEL EL GRANDE,0,3,0,3
20,SAN MIGUEL QUETZALTEPEC,6,0,0,6
20,SAN MIGUEL SOYALTEPEC,32,17,1,50
20,SAN PABLO ETLA,6,0,19,25
20,SAN PABLO HUIXTEPEC,0,0,3,3
20,SAN PABLO VILLA DE MITLA,0,0,1,1
20,SAN PEDRO APOSTOL,0,0,1,1
20,SAN PEDRO MIXTEPEC -DTO. 22 -,7,7,0,14
20,SAN PEDRO POCHUTLA,8,2,0,10
20,SAN PEDRO TAPANATEPEC,7,23,24,54
20,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1,9,5,15
20,VILLA DE ETLA,1,2,1,4
20,SAN PEDRO Y SAN PABLO TEPOSCOLULA,0,0,1,1
20,SAN PEDRO YOLOX,1,0,0,1
20,SAN SEBASTIAN IXCAPA,0,0,2,2
20,SANTA ANA ZEGACHE,0,0,1,1
20,SANTA CATARINA JUQUILA,6,0,0,6
20,SANTA CATARINA LOXICHA,1,0,0,1
20,SANTA CATARINA MECHOACAN,0,0,1,1
20,SANTA CATARINA MINAS,0,1,0,1
20,SANTA CRUZ ITUNDUJIA,5,0,0,5
20,SANTA CRUZ PAPALUTLA,0,0,1,1
20,SANTA CRUZ XOXOCOTLAN,2,0,0,2
20,SANTA GERTRUDIS,1,0,0,1
20,SANTA LUCIA DEL CAMINO,0,0,2,2
20,HEROICA CIUDAD DE TLAXIACO,1,0,1,2
20,SANTA MARIA ATZOMPA,1,0,5,6
20,SANTA MARIA CHACHOAPAM,0,1,0,1
20,SANTA MARIA CHILCHOTLA,1,0,0,1
20,SANTA MARIA COLOTEPEC,0,1,1,2
20,SANTA MARIA COYOTEPEC,0,1,0,1
20,SANTA MARIA GUIENAGATI,4,0,0,4
20,SANTA MARIA HUATULCO,1,6,3,10
20,SANTA MARIA JALAPA DEL MARQUES,1,0,0,1
20,SANTA MARIA PETAPA,0,0,1,1
20,SANTA MARIA TONAMECA,0,11,2,13
20,SANTA MARIA TOTOLAPILLA,5,1,0,6
20,SANTA MARIA YUCUHITI,1,0,0,1
20,SANTA MARIA ZACATEPEC,1,0,0,1
20,SANTIAGO CHAZUMBA,2,0,0,2
20,SANTIAGO JOCOTEPEC,0,0,1,1
20,SANTIAGO MATATLAN,6,1,0,7
20,SANTIAGO MILTEPEC,0,0,1,1
20,SANTIAGO NACALTEPEC,0,0,1,1
20,SANTIAGO PINOTEPA NACIONAL,5,2,1,8
20,SANTIAGO XANICA,4,0,0,4
20,SANTIAGO YAVEO,0,2,0,2
20,NUEVO ZOQUIAPAM,1,2,0,3
20,SANTO DOMINGO INGENIO,2,1,7,10
20,SANTO DOMINGO TEHUANTEPEC,0,0,2,2
20,SANTO DOMINGO YANHUITLAN,1,0,0,1
20,SANTO DOMINGO ZANATEPEC,7,2,2,11
20,SILACAYOAPAM,0,1,0,1
20,SOLEDAD ETLA,0,1,0,1
20,TEOTITLAN DE FLORES MAGON,0,0,1,1
20,TEZOATLAN DE SEGURA Y LUNA,0,1,0,1
20,TLACOLULA DE MATAMOROS,0,1,0,1
20,TLALIXTAC DE CABRERA,0,0,2,2
20,UNION HIDALGO,0,2,5,7
20,VILLA DE ZAACHILA,3,0,0,3
20,ZIMATLAN DE ALVAREZ,14,1,1,16
21,ACAJETE,1,0,0,1
21,ACATENO,3,1,0,4
21,ACATLAN,2,0,0,2
21,ACATZINGO,4,3,0,7
21,ACTEOPAN,13,1,0,14
21,AHUAZOTEPEC,1,1,0,2
21,ALJOJUCA,3,2,2,7
21,ALTEPEXI,1,2,0,3
21,AMOZOC,3,4,1,8
21,AQUIXTLA,22,28,0,50
21,ATEMPAN,1,1,0,2
21,ATLIXCO,0,2,13,15
21,ATZITZINTLA,1,0,0,1
21,ATZITZIHUACAN,11,0,0,11
21,AYOTOXCO DE GUERRERO,8,3,0,11
21,CHALCHICOMULA DE SESMA,4,1,0,5
21,CHIAUTLA,4,2,0,6
21,CHIAUTZINGO,2,1,0,3
21,CHIETLA,24,24,31,79
21,CHIGNAHUAPAN,24,11,3,38
21,CHIGNAUTLA,3,4,0,7
21,CHILA DE LA SAL,2,1,0,3
21,COHUECAN,1,0,0,1
21,CORONANGO,0,0,1,1
21,COXCATLAN,1,1,0,2
21,CUAUTEMPAN,4,0,0,4
21,CUAUTLANCINGO,0,0,2,2
21,CUETZALAN DEL PROGRESO,22,1,0,23
21,CUYOACO,33,13,1,47
21,ESPERANZA,1,0,0,1
21,FRANCISCO Z. MENA,3,1,0,4
21,GENERAL FELIPE ANGELES,1,0,0,1
21,GUADALUPE VICTORIA,1,4,1,6
21,HUAQUECHULA,4,7,2,13
21,HUATLATLAUCA,0,1,0,1
21,HUAUCHINANGO,11,5,0,16
21,HUEHUETLA,1,0,0,1
21,HUEHUETLAN EL CHICO,2,1,0,3
21,HUEJOTZINGO,3,1,4,8
21,HUEYTAMALCO,4,7,2,13
21,HUITZILAN DE SERDAN,0,1,0,1
21,IXCAQUIXTLA,3,0,0,3
21,IXTACAMAXTITLAN,3,4,0,7
21,IZUCAR DE MATAMOROS,0,5,0,5
21,JALPAN,0,1,0,1
21,JONOTLA,1,1,0,2
21,JUAN C. BONILLA,1,0,0,1
21,JUAN GALINDO,1,0,0,1
21,JUAN N. MENDEZ,1,0,0,1
21,LAFRAGUA,1,2,0,3
21,LIBRES,9,8,7,24
21,MIXTLA,0,1,0,1
21,CAÑADA MORELOS,1,0,1,2
21,NAUZONTLA,0,1,0,1
21,NOPALUCAN,11,7,1,19
21,OCOTEPEC,4,2,0,6
21,OLINTLA,2,1,0,3
21,ORIENTAL,10,9,0,19
21,PALMAR DE BRAVO,1,2,2,5
21,PUEBLA,7,8,8,23
21,QUECHOLAC,2,1,0,3
21,RAFAEL LARA GRAJALES,1,4,1,6
21,LOS REYES DE JUAREZ,0,0,6,6
21,SAN ANDRES CHOLULA,3,0,2,5
21,SAN FELIPE TEOTLALCINGO,1,0,0,1
21,SAN GABRIEL CHILAC,0,2,1,3
21,SAN JOSE MIAHUATLAN,0,0,1,1
21,SAN JUAN ATENCO,2,0,3,5
21,SAN MARTIN TEXMELUCAN,0,2,2,4
21,SAN MATIAS TLALANCALECA,2,1,0,3
21,SAN NICOLAS BUENOS AIRES,5,0,1,6
21,SAN PEDRO CHOLULA,0,6,2,8
21,SAN PEDRO YELOIXTLAHUACA,0,1,0,1
21,SAN SALVADOR EL SECO,2,2,1,5
21,SAN SALVADOR HUIXCOLOTLA,0,0,1,1
21,SANTIAGO MIAHUATLAN,0,0,1,1
21,SANTO TOMAS HUEYOTLIPAN,1,0,1,2
21,SOLTEPEC,3,1,0,4
21,TECALI DE HERRERA,2,2,0,4
21,TECAMACHALCO,9,5,36,50
21,TECOMATLAN,1,1,0,2
21,TEHUACAN,3,4,1,8
21,TEHUITZINGO,0,1,0,1
21,TENAMPULCO,1,0,4,5
21,TEOPANTLAN,2,0,0,2
21,TEPANCO DE LOPEZ,3,5,27,35
21,TEPANGO DE RODRIGUEZ,1,0,0,1
21,TEPATLAXCO DE HIDALGO,0,1,0,1
21,TEPEACA,4,0,0,4
21,TEPEXCO,3,1,0,4
21,TEPEXI DE RODRIGUEZ,4,4,0,8
21,TEPEYAHUALCO,20,11,8,39
21,TETELA DE OCAMPO,4,20,0,24
21,TETELES DE AVILA CASTILLO,0,5,0,5
21,TIANGUISMANALCO,1,0,2,3
21,TILAPA,1,0,2,3
21,TLACHICHUCA,45,10,2,57
21,TLACOTEPEC DE BENITO JUAREZ,3,3,1,7
21,TLACUILOTEPEC,0,4,0,4
21,TLAHUAPAN,6,5,1,12
21,TLAOLA,2,0,0,2
21,TLAPANALA,1,5,0,6
21,TLATLAUQUITEPEC,15,12,1,28
21,TLAXCO,3,3,0,6
21,TOCHIMILCO,6,0,1,7
21,TOCHTEPEC,1,0,0,1
21,TULCINGO,1,2,0,3
21,TUZAMAPAN DE GALEANA,2,0,0,2
21,VENUSTIANO CARRANZA,1,5,0,6
21,XICOTEPEC,17,41,5,63
21,XIUTETELCO,3,0,0,3
21,XOCHIAPULCO,1,0,0,1
21,XOCHITLÁN DE VICENTE SUÁREZ,1,1,0,2
21,XOCHITLAN TODOS SANTOS,8,5,1,14
21,YAONAHUAC,0,2,0,2
21,YEHUALTEPEC,0,1,0,1
21,ZACAPOAXTLA,3,7,0,10
21,ZACATLAN,2,7,1,10
21,ZAPOTITLAN DE MENDEZ,0,2,0,2
21,ZARAGOZA,2,1,0,3
21,ZAUTLA,3,5,1,9
21,ZIHUATEUTLA,1,2,5,8
21,ZONGOZOTLA,1,2,0,3
21,ZOQUIAPAN,0,2,0,2
22,AMEALCO DE BONFIL,8,10,7,25
22,PINAL DE AMOLES,4,0,0,4
22,ARROYO SECO,2,1,0,3
22,CADEREYTA DE MONTES,14,11,11,36
22,COLON,15,8,54,77
22,CORREGIDORA,0,2,7,9
22,EZEQUIEL MONTES,5,3,94,102
22,HUIMILPAN,6,6,13,25
22,JALPAN DE SERRA,18,10,0,28
22,LANDA DE MATAMOROS,3,0,0,3
22,EL MARQUES,33,16,59,108
22,PEDRO ESCOBEDO,57,45,81,183
22,PEÑAMILLER,1,0,1,2
22,QUERETARO,1,1,146,148
22,SAN JUAN DEL RIO,15,11,41,67
22,TEQUISQUIAPAN,16,16,7,39
22,TOLIMAN,3,2,3,8
23,BENITO JUAREZ,2,0,26,28
23,JOSE MARIA MORELOS,3,1,0,4
23,FELIPE CARRILLO PUERTO,10,4,3,17
23,ISLA MUJERES,0,0,1,1
23,LAZARO CARDENAS,0,2,0,2
23,OTHON P. BLANCO,245,238,185,668
23,SOLIDARIDAD,0,1,0,1
23,TULUM,1,1,0,2
24,AHUALULCO,1,5,0,6
24,AQUISMON,0,0,1,1
24,CARDENAS,0,2,0,2
24,CIUDAD FERNANDEZ,1,4,1,6
24,CEDRAL,1,1,1,3
24,CERRITOS,10,27,0,37
24,CHARCAS,1,4,0,5
24,CIUDAD VALLES,26,22,40,88
24,CIUDAD DEL MAIZ,0,1,3,4
24,EBANO,36,33,29,98
24,GUADALCAZAR,1,1,1,3
24,VILLA DE GUADALUPE,2,8,6,16
24,MATEHUALA,1,7,1,9
24,MEXQUITIC DE CARMONA,1,8,0,9
24,MOCTEZUMA,1,2,1,4
24,SAN CIRO DE ACOSTA,0,1,0,1
24,VILLA DE RAMOS,10,1,3,14
24,RIOVERDE,6,31,15,52
24,SALINAS,4,11,3,18
24,SAN LUIS POTOSI,7,18,30,55
24,SAN MARTIN CHALCHICUAUTLA,0,3,0,3
24,SANTA MARIA DEL RIO,48,99,0,147
24,SANTO DOMINGO,2,4,2,8
24,SOLEDAD DE GRACIANO SANCHEZ,3,6,0,9
24,TAMASOPO,9,3,3,15
24,TAMAZUNCHALE,4,4,1,9
24,TAMPACAN,0,2,0,2
24,TAMUIN,3,18,41,62
24,SAN VICENTE TANCUAYALAB,0,0,20,20
24,TANLAJAS,0,0,1,1
24,TANQUIAN DE ESCOBEDO,0,3,1,4
24,TIERRA NUEVA,1,1,0,2
24,VENADO,6,11,2,19
24,VANEGAS,1,0,5,6
24,VILLA DE ARRIAGA,3,5,3,11
24,VILLA HIDALGO,10,1,0,11
24,VILLA DE ARISTA,2,10,1,13
24,VILLA DE REYES,7,42,2,51
24,VILLA JUAREZ,0,2,2,4
24,ZARAGOZA,2,0,0,2
24,EL NARANJO,108,80,47,235
25,AHOME,142,275,764,1181
25,ANGOSTURA,35,41,57,133
25,CHOIX,0,0,1,1
25,CULIACAN,259,273,737,1269
25,EL FUERTE,17,61,151,229
25,ELOTA,20,36,18,74
25,ESCUINAPA,7,16,17,40
25,GUASAVE,218,252,339,809
25,MAZATLAN,53,87,75,215
25,MOCORITO,7,12,11,30
25,NAVOLATO,91,76,356,523
25,ROSARIO,41,15,9,65
25,SALVADOR ALVARADO,38,41,144,223
25,SAN IGNACIO,9,5,3,17
25,SINALOA,63,29,61,153
26,ACONCHI,27,9,4,40
26,AGUA PRIETA,13,3,30,46
26,ALAMOS,59,24,0,83
26,ALTAR,2,5,1,8
26,ARIVECHI,29,2,2,33
26,ARIZPE,9,12,8,29
26,ATIL,2,0,3,5
26,BACADEHUACHI,12,17,0,29
26,BACANORA,12,5,0,17
26,BACERAC,1,0,0,1
26,BACOACHI,1,0,0,1
26,BACUM,13,25,27,65
26,BANAMICHI,19,7,1,27
26,BAVIACORA,14,15,3,32
26,BAVISPE,12,7,3,22
26,BENITO JUAREZ,15,19,48,82
26,BENJAMIN HILL,0,2,0,2
26,CABORCA,34,28,79,141
26,CAJEME,105,232,571,908
26,CANANEA,4,1,1,6
26,CARBO,1,13,5,19
26,LA COLORADA,29,26,4,59
26,CUCURPE,6,2,3,11
26,CUMPAS,17,8,13,38
26,DIVISADEROS,37,15,0,52
26,EMPALME,9,18,13,40
26,ETCHOJOA,69,69,57,195
26,FRONTERAS,17,9,1,27
26,GRANADOS,5,3,23,31
26,GUAYMAS,64,38,148,250
26,SAN IGNACIO RIO MUERTO,10,32,31,73
26,HERMOSILLO,44,43,277,364
26,HUACHINERA,1,4,7,12
26,HUASABAS,5,0,0,5
26,HUATABAMPO,38,28,96,162
26,HUEPAC,3,5,1,9
26,IMURIS,1,2,5,8
26,MAGDALENA,28,10,6,44
26,MAZATAN,6,16,0,22
26,MOCTEZUMA,13,12,1,26
26,NACORI CHICO,36,24,3,63
26,NACOZARI DE GARCIA,6,1,0,7
26,NAVOJOA,40,43,96,179
26,NOGALES,3,1,0,4
26,ONAVAS,34,5,0,39
26,OPODEPE,15,16,3,34
26,VILLA HIDALGO,2,3,0,5
26,PITIQUITO,11,10,3,24
26,GENERAL PLUTARCO ELIAS CALLES,0,1,0,1
26,PUERTO PEÑASCO,0,4,9,13
26,QUIRIEGO,7,9,7,23
26,RAYON,5,7,0,12
26,ROSARIO,59,14,3,76
26,SAHUARIPA,103,30,7,140
26,SAN FELIPE DE JESUS,1,0,0,1
26,SAN JAVIER,0,2,0,2
26,SAN LUIS RIO COLORADO,209,144,82,435
26,SAN MIGUEL DE HORCASITAS,14,8,5,27
26,SAN PEDRO DE LA CUEVA,7,3,0,10
26,SANTA ANA,4,9,2,15
26,SANTA CRUZ,11,5,0,16
26,SARIC,1,6,2,9
26,SOYOPA,34,6,1,41
26,SUAQUI GRANDE,10,6,0,16
26,TEPACHE,5,2,0,7
26,TRINCHERAS,10,19,3,32
26,TUBUTAMA,4,1,0,5
26,URES,103,82,15,200
26,VILLA PESQUEIRA,33,26,0,59
26,YECORA,63,30,4,97
27,BALANCAN,8,33,9,50
27,CARDENAS,84,85,93,262
27,CENTLA,4,15,1,20
27,CENTRO,32,108,2,142
27,COMALCALCO,78,66,0,144
27,CUNDUACAN,3,12,0,15
27,EMILIANO ZAPATA,9,15,2,26
27,HUIMANGUILLO,25,31,12,68
27,JALPA DE MENDEZ,1,4,0,5
27,JONUTA,4,7,0,11
27,MACUSPANA,2,7,0,9
27,NACAJUCA,1,1,0,2
27,PARAISO,1,13,0,14
27,TEAPA,2,36,0,38
27,TENOSIQUE,6,3,4,13
27,TACOTALPA,0,2,0,2
28,ABASOLO,22,28,34,84
28,ALDAMA,3,6,80,89
28,ALTAMIRA,4,8,30,42
28,ANTIGUO MORELOS,15,5,14,34
28,BURGOS,0,0,4,4
28,CAMARGO,3,2,8,13
28,CASAS,3,11,11,25
28,CRUILLAS,0,0,2,2
28,GUSTAVO DIAZ ORDAZ,20,4,12,36
28,GOMEZ FARIAS,0,1,5,6
28,GONZALEZ,7,25,95,127
28,GüEMEZ,0,4,20,24
28,HIDALGO,1,1,7,9
28,JAUMAVE,2,0,0,2
28,JIMENEZ,0,2,30,32
28,LLERA,0,3,11,14
28,MAINERO,0,3,1,4
28,EL MANTE,35,37,71,143
28,MATAMOROS,30,35,104,169
28,MENDEZ,100,1,7,108
28,MIER,0,0,1,1
28,MIGUEL ALEMAN,0,0,7,7
28,NUEVO MORELOS,10,3,7,20
28,OCAMPO,78,54,30,162
28,PADILLA,5,11,5,21
28,REYNOSA,68,13,68,149
28,RIO BRAVO,128,81,168,377
28,SAN CARLOS,1,6,6,13
28,SAN FERNANDO,70,38,167,275
28,SAN NICOLAS,0,1,0,1
28,SOTO LA MARINA,8,11,55,74
28,TAMPICO,0,0,1,1
28,TULA,1,0,3,4
28,VALLE HERMOSO,86,75,138,299
28,VICTORIA,1,2,16,19
28,XICOTENCATL,14,19,22,55
29,APETATITLAN DE ANTONIO CARVAJAL,0,0,3,3
29,ATLANGATEPEC,6,4,0,10
29,ALTZAYANCA,5,8,0,13
29,APIZACO,2,1,0,3
29,CALPULALPAN,34,32,0,66
29,EL CARMEN TEQUEXQUITLA,0,2,0,2
29,CHIAUTEMPAN,0,1,0,1
29,CUAPIAXTLA,14,8,1,23
29,CUAXOMULCO,2,0,0,2
29,MUÑOZ DE DOMINGO ARENAS,11,1,2,14
29,ESPAÑITA,1,1,1,3
29,HUAMANTLA,4,6,7,17
29,HUEYOTLIPAN,16,2,3,21
29,IXTACUIXTLA DE MARIANO MATAMOROS,7,5,3,15
29,IXTENCO,1,1,0,2
29,LAZARO CARDENAS,7,3,0,10
29,NANACAMILPA DE MARIANO ARISTA,16,4,0,20
29,TOCATLAN,5,0,1,6
29,TEPEYANCO,1,5,0,6
29,TERRENATE,4,10,0,14
29,TETLA DE LA SOLIDARIDAD,2,0,1,3
29,TETLATLAHUCA,0,1,3,4
29,TLAXCALA,2,1,0,3
29,TLAXCO,17,15,2,34
29,TZOMPANTEPEC,7,1,0,8
29,XALOZTOC,3,2,1,6
29,XALTOCAN,2,3,0,5
29,PAPALOTLA DE XICOHTENCATL,0,1,0,1
29,YAUHQUEMECAN,0,1,0,1
29,BENITO JUAREZ,7,2,0,9
29,SAN JERONIMO ZACUALPAN,0,1,0,1
29,SAN JOSE TEACALCO,7,1,0,8
29,SAN LUCAS TECOPILCO,1,1,0,2
29,SANCTORUM DE LAZARO CARDENAS,3,1,1,5
29,SANTA ANA NOPALUCAN,1,0,0,1
30,ACATLAN,0,1,0,1
30,ACAYUCAN,2,12,6,20
30,ACTOPAN,10,4,0,14
30,ACULA,0,0,1,1
30,CAMARON DE TEJEDA,6,3,0,9
30,ALTO LUCERO DE GUTIERREZ BARRIOS,0,0,1,1
30,ALTOTONGA,0,0,2,2
30,ALVARADO,0,0,4,4
30,AMATITLAN,1,0,0,1
30,AMATLAN DE LOS REYES,0,0,3,3
30,ANGEL R. CABADA,0,0,1,1
30,LA ANTIGUA,24,15,21,60
30,ATOYAC,22,25,16,63
30,ATZALAN,8,4,3,15
30,BOCA DEL RIO,1,0,0,1
30,CATEMACO,2,0,3,5
30,CAZONES DE HERRERA,2,0,1,3
30,CHACALTIANGUIS,0,0,1,1
30,CHALMA,1,1,0,2
30,CHICONTEPEC,2,0,0,2
30,CHINAMECA,1,0,0,1
30,LAS CHOAPAS,5,19,0,24
30,CHOCAMAN,1,0,1,2
30,COATEPEC,3,0,0,3
30,COATZINTLA,0,1,0,1
30,COSAUTLAN DE CARVAJAL,3,1,0,4
30,COMAPA,1,0,0,1
30,CORDOBA,12,5,14,31
30,COSAMALOAPAN DE CARPIO,7,5,20,32
30,COSCOMATEPEC,0,2,34,36
30,COTAXTLA,3,1,5,9
30,COYUTLA,5,1,0,6
30,CUICHAPA,4,6,7,17
30,CUITLAHUAC,1,2,0,3
30,EMILIANO ZAPATA,4,1,2,7
30,ESPINAL,1,2,0,3
30,FORTIN,1,4,5,10
30,GUTIERREZ ZAMORA,1,3,3,7
30,HIDALGOTITLAN,0,0,2,2
30,HUATUSCO,4,0,28,32
30,HUEYAPAN DE OCAMPO,7,5,5,17
30,ISLA,21,75,43,139
30,IXHUATLAN DEL SURESTE,0,0,1,1
30,IXHUATLAN DE MADERO,1,0,0,1
30,IXTACZOQUITLAN,0,1,6,7
30,JALACINGO,1,0,0,1
30,XALAPA,0,4,2,6
30,JALTIPAN,0,6,1,7
30,JESUS CARRANZA,0,3,14,17
30,XICO,0,0,4,4
30,JILOTEPEC,1,0,0,1
30,JUAN RODRIGUEZ CLARA,0,1,5,6
30,JUCHIQUE DE FERRER,0,1,0,1
30,LERDO DE TEJADA,6,0,2,8
30,MANLIO FABIO ALTAMIRANO,2,1,0,3
30,MARTINEZ DE LA TORRE,12,8,6,26
30,MEDELLIN,2,2,0,4
30,MINATITLAN,0,2,4,6
30,MISANTLA,3,0,0,3
30,NAOLINCO,2,1,1,4
30,NAUTLA,1,0,0,1
30,OLUTA,0,1,1,2
30,OMEALCA,19,17,2,38
30,OZULUAMA DE MASCAREÑAS,3,2,13,18
30,PANUCO,154,113,90,357
30,PAPANTLA,13,3,7,23
30,PASO DE OVEJAS,4,0,0,4
30,PASO DEL MACHO,233,50,15,298
30,PEROTE,0,6,9,15
30,PLATON SANCHEZ,0,0,12,12
30,PLAYA VICENTE,3,1,2,6
30,PUEBLO VIEJO,0,0,1,1
30,PUENTE NACIONAL,3,1,1,5
30,SALTABARRANCA,2,0,0,2
30,SAN ANDRES TUXTLA,0,0,1,1
30,SAN JUAN EVANGELISTA,0,0,7,7
30,SANTIAGO TUXTLA,1,0,0,1
