cve_edo,Municipio,PD1,PD2,PD3,Total
13,TETEPANGO,0,0,4015.12,4015.12
13,TEZONTEPEC DE ALDAMA,940000,1903062.49,180430.88,3023493.37
13,VILLA DE TEZONTEPEC,2105143.43,0,1611158,3716301.43
13,TIANGUISTENGO,0,44752.3,0,44752.3
13,TIZAYUCA,863983.04,143797.11,29865816.99,30873597.14
13,TLAHUELILPAN,826483.95,72999.98,12157.4,911641.33
13,TLANALAPA,0,472321.48,0,472321.48
13,TLANCHINOL,0,3326.25,0,3326.25
13,TLAXCOAPAN,7037865.41,169000,10114584.91,17321450.32
13,TOLCAYUCA,397299.98,92458.3,47650000,48139758.28
13,TULA DE ALLENDE,2223781.81,41294999.95,417354,43936135.76
13,TULANCINGO DE BRAVO,22683132.25,11580178.82,34940462.25,69203773.32
13,XOCHIATIPAN,0,21147.57,0,21147.57
13,XOCHICOATLAN,0,1166.67,0,1166.67
13,YAHUALICA,556905.98,10286.34,0,567192.32
13,ZACUALTIPAN DE ANGELES,0,10000,0,10000
13,ZAPOTLAN DE JUAREZ,5066000,0,789673.13,5855673.13
13,ZEMPOALA,5150500,5845300.4,955844,11951644.4
13,ZIMAPAN,0,0,4125000,4125000
14,ACATIC,5475297.33,13512499.75,606150814.22,625138611.3
14,ACATLAN DE JUAREZ,25435206.36,0,5373266.78,30808473.14
14,AHUALULCO DE MERCADO,13065285.22,9066634.95,3002027.83,25133948
14,AMACUECA,0,105168.86,1197117.99,1302286.85
14,AMATITAN,170126.8,1362121.71,0,1532248.51
14,AMECA,194493277.16,338091239.7,168434899.72,701019416.58
14,SAN JUANITO DE ESCOBEDO,569200,0,0,569200
14,ARANDAS,1956644.95,61355322,30947846.8,94259813.75
14,EL ARENAL,993005.38,0,13021154.51,14014159.89
14,ATEMAJAC DE BRIZUELA,9588648.66,7302344.72,214499.97,17105493.35
14,ATENGO,1311618.67,2359399.99,4716073.09,8387091.75
14,ATENGUILLO,12245156.31,13000000,0,25245156.31
14,ATOTONILCO EL ALTO,6864964.49,25910240.04,182180665.05,214955869.58
14,ATOYAC,301520.19,0,0,301520.19
14,AUTLAN DE NAVARRO,41052535.38,470542.83,33066169.19,74589247.4
14,AYOTLAN,0,7216318.55,9102998.44,16319316.99
14,AYUTLA,3797162.68,0,323146.4,4120309.08
14,LA BARCA,148204674.95,267198379.16,258006204.5,673409258.61
14,CABO CORRIENTES,100000,4000000,7735.61,4107735.61
14,CASIMIRO CASTILLO,18288862.43,2711115.16,29432760.97,50432738.56
14,CHAPALA,0,4759329.67,4655511.79,9414841.46
14,CHIQUILISTLAN,942354.99,0,0,942354.99
14,CIHUATLAN,9284392.01,0,4876850.24,14161242.25
14,ZAPOTLAN EL GRANDE,942241.89,6547346.51,71106491,78596079.4
14,COCULA,60546352.23,24608908.63,72115.1,85227375.96
14,COLOTLAN,0,0,2522316.65,2522316.65
14,CONCEPCION DE BUENOS AIRES,709515.99,0,0,709515.99
14,CUAUTITLAN DE GARCIA BARRAGAN,1045095.23,1448700,1917023.69,4410818.92
14,CUAUTLA,5639786.79,0,13208.29,5652995.08
14,CUQUIO,179783283.67,50241817.73,351845.99,230376947.39
14,DEGOLLADO,14405923.84,787920,146017,15339860.84
14,ENCARNACION DE DIAZ,2476562.11,16088957.53,32550570.61,51116090.25
14,ETZATLAN,59599087.92,20431512.59,196161732.2,276192332.71
14,EL GRULLO,90090810.45,13246874.45,14004181.97,117341866.87
14,GUACHINANGO,28789.32,0,4248.31,33037.63
14,GUADALAJARA,12529668.54,175435271.37,673983529.77,861948469.68
14,HOSTOTIPAQUILLO,4849.51,2413.18,0,7262.69
14,HUEJUCAR,324557.35,0,0,324557.35
14,HUEJUQUILLA EL ALTO,2469638.82,0,3066570.82,5536209.64
14,LA HUERTA,516733.41,1280000,55251.66,1851985.07
14,IXTLAHUACAN DE LOS MEMBRILLOS,3557151.21,23144070.49,6718980.17,33420201.87
14,IXTLAHUACAN DEL RIO,123091370.41,43348920.21,25914732.36,192355022.98
14,JALOSTOTITLAN,17639748.59,30520885.7,5580804,53741438.29
14,JAMAY,19463430.85,5265776.85,18533073.22,43262280.92
14,JESUS MARIA,171199.52,0,134305158.9,134476358.42
14,JILOTLAN DE LOS DOLORES,3828963.23,5000000,0,8828963.23
14,JOCOTEPEC,1844000,2438800,55812201.38,60095001.38
14,JUANACATLAN,0,3373954.99,489863,3863817.99
14,JUCHITLAN,254046.24,0,1917.93,255964.17
14,LAGOS DE MORENO,10691270.94,37202859.73,99582338.29,147476468.96
14,EL LIMON,0,436250,0,436250
14,MAGDALENA,3992356,860618.24,46946220,51799194.24
14,SANTA MARIA DEL ORO,6517.92,0,0,6517.92
14,LA MANZANILLA DE LA PAZ,76992.31,0,0,76992.31
14,MASCOTA,1005545.69,136000,1039999.97,2181545.66
14,MAZAMITLA,0,2740798.28,6972.31,2747770.59
14,MEZQUITIC,1702883.52,0,0,1702883.52
14,MEXTICACAN,0,386081.91,0,386081.91
14,OCOTLAN,30684094.6,14282195.4,107954798.76,152921088.76
14,OJUELOS DE JALISCO,649238.45,568899.89,255300,1473438.34
14,PIHUAMO,8709087.84,5218959.17,364407.36,14292454.37
14,PONCITLAN,38276461.45,69664385.88,82368872.26,190309719.59
14,PUERTO VALLARTA,100000,0,13791.51,113791.51
14,VILLA PURIFICACION,6908906.54,0,44587.61,6953494.15
14,QUITUPAN,616598.5,2174900,0,2791498.5
14,SAN DIEGO DE ALEJANDRIA,424497.35,0,0,424497.35
14,SAN JUAN DE LOS LAGOS,4190208.56,10735690.39,22988927.18,37914826.13
14,GOMEZ FARIAS,100000,0,1748435.57,1848435.57
14,EL SALTO,20162.08,494892.7,89751086.75,90266141.53
14,SAN JULIAN,12255370.47,1397849.76,87469.17,13740689.4
14,SAN MARCOS,849023.82,54760000,15444722.98,71053746.8
14,SAN MARTIN HIDALGO,102829100.26,46337384.21,16207069.92,165373554.39
14,SAN MIGUEL EL ALTO,3789427,2598149.85,18750000,25137576.85
14,SAN SEBASTIAN DEL OESTE,0,0,568600,568600
14,SAYULA,1464643.8,16261402.86,38288005.79,56014052.45
14,TALA,62067069.95,29197547.7,3267962.79,94532580.44
14,TAMAZULA DE GORDIANO,90274176.9,34250388.67,5948626.57,130473192.14
14,TAPALPA,9010590.67,756620.06,79898,9847108.73
14,TECALITLAN,8789402.89,1245957.14,51747.44,10087107.47
14,TECOLOTLAN,1465519.7,22911589.35,0,24377109.05
14,TENAMAXTLAN,1858440.03,1065999.99,2133,2926573.02
14,TEOCALTICHE,2116529.99,1649999.99,44950676.51,48717206.49
14,TEOCUITATLAN DE CORONA,0,0,228965,228965
14,TEPATITLAN DE MORELOS,10536668.57,27764525.48,231015977.2,269317171.25
14,TEQUILA,7556,3323646.61,7599743,10930945.61
14,TEUCHITLAN,302166.7,363828,0,665994.7
14,TLAJOMULCO DE ZUÑIGA,98940487.84,92489226.57,439906390.12,631336104.53
14,TLAQUEPAQUE,364308.28,1520637.54,115782833.41,117667779.23
14,TOLIMAN,47680.6,889963.59,9771335.5,10708979.69
14,TOMATLAN,18914961.94,1333000,528514.39,20776476.33
14,TONALA,855045.04,1309728.97,909995,3074769.01
14,TONILA,11086274.36,1612751.01,146979.71,12846005.08
14,TOTOTLAN,14940048.34,14589440.27,915034064.75,944563553.36
14,TUXCACUESCO,47973.18,0,0,47973.18
14,TUXPAN,10863365.36,7620719.08,19667312.9,38151397.34
14,UNION DE SAN ANTONIO,12730537.54,842069.53,4575000,18147607.07
14,UNION DE TULA,3394922.99,0,14317.79,3409240.78
14,VALLE DE GUADALUPE,4686538.08,24843861.8,21502179.56,51032579.44
14,SAN GABRIEL,10107907.58,3758404.65,3418258.14,17284570.37
14,VILLA CORONA,4043500,212100,315999.99,4571599.99
14,VILLA GUERRERO,1070667.57,0,2127461.73,3198129.3
14,VILLA HIDALGO,0,809219.93,0,809219.93
14,CAÑADAS DE OBREGON,186571.43,0,0,186571.43
14,YAHUALICA DE GONZALEZ GALLO,1067.53,0,0,1067.53
14,ZACOALCO DE TORRES,0,1708499.98,10105399.96,11813899.94
14,ZAPOPAN,400000,15000000,751308532.64,766708532.64
14,ZAPOTILTIC,12539686.98,3874839.54,4495035.82,20909562.34
14,ZAPOTITLAN DE VADILLO,5831934.38,941149.16,6305.2,6779388.74
14,ZAPOTLAN DEL REY,970580.43,18533770,54835610.01,74339960.44
14,ZAPOTLANEJO,6122430.06,55116121.22,62063153.53,123301704.81
15,ACAMBAY,678773.29,904582.91,27387.42,1610743.62
15,ACOLMAN,0,2971144.17,5000000,7971144.17
15,ACULCO,428601.8,1114613.89,1060000,2603215.69
15,ALMOLOYA DE ALQUISIRAS,1701400.71,268030.18,0,1969430.89
15,ALMOLOYA DE JUAREZ,2563515.72,2580157.19,1483779.89,6627452.8
15,ALMOLOYA DEL RIO,290291.8,0,0,290291.8
15,AMANALCO,219619.83,1080873.67,23561.65,1324055.15
15,AMATEPEC,293673.7,227700.94,0,521374.64
15,AMECAMECA,185861,2137959.36,73401886.09,75725706.45
15,APAXCO,179999.96,410840.25,0,590840.21
15,ATENCO,385000,1284138.08,21894019,23563157.08
15,ATIZAPAN,27779,527885.89,4000000,4555664.89
15,ATLACOMULCO,6775207.67,3868325.26,1220754.22,11864287.15
15,ATLAUTLA,23622.65,1392046.99,0,1415669.64
15,AXAPUSCO,34700.94,1278580.67,230595.76,1543877.37
15,AYAPANGO,0,1104621.58,543139.76,1647761.34
15,CALIMAYA,194461.88,1235707.68,1206639.76,2636809.32
15,CAPULHUAC,240000,269445.64,0,509445.64
15,CHALCO,425000,5930983.67,96370345.81,102726329.48
15,CHAPA DE MOTA,30940.83,139038.2,198690.06,368669.09
15,CHAPULTEPEC,0,120839.18,0,120839.18
15,CHIAUTLA,0,2311789.67,0,2311789.67
15,CHICOLOAPAN,60000,0,179504,239504
15,CHICONCUAC,780000,851446.1,165654.07,1797100.17
15,CHIMALHUACAN,600000,0,0,600000
15,COACALCO DE BERRIOZABAL,0,6499.92,0,6499.92
15,COATEPEC HARINAS,348182.62,171734.84,160849.84,680767.3
15,COCOTITLAN,0,1030071.08,0,1030071.08
15,COYOTEPEC,0,1249174.11,0,1249174.11
15,CUAUTITLAN IZCALLI,20750000,363975.48,429545576.46,450659551.94
15,DONATO GUERRA,350062.96,586395.46,142151.91,1078610.33
15,ECATEPEC DE MORELOS,450000,82531.2,245900519.65,246433050.85
15,ECATZINGO,0,229365.85,0,229365.85
15,HUEHUETOCA,322004.69,962028.21,0,1284032.9
15,HUEYPOXTLA,0,687356.67,593897,1281253.67
15,HUIXQUILUCAN,2100000,4382557.99,6000000,12482557.99
15,ISIDRO FABELA,0,108517.8,0,108517.8
15,IXTAPALUCA,703732.85,3872278.12,632702.44,5208713.41
15,IXTAPAN DE LA SAL,5846661.06,308714.24,0,6155375.3
15,IXTLAHUACA,3905311.68,5888835.19,33399419.61,43193566.48
15,XALATLACO,28985.93,1741267.94,258082.55,2028336.42
15,JALTENCO,0,326450.63,264476,590926.63
15,JILOTEPEC,1486821.94,1467692.62,228066.38,3182580.94
15,JILOTZINGO,0,30000,314306,344306
15,JIQUIPILCO,3391028.56,4996978.87,28061.96,8416069.39
15,JOCOTITLAN,7354156.98,4412613.18,960490.47,12727260.63
15,JOQUICINGO,75031.85,266469.11,123065.45,464566.41
15,JUCHITEPEC,0,3865565,1109841.39,4975406.39
15,LERMA,1474780.71,614736.19,0,2089516.9
15,MALINALCO,40000,275506.02,0,315506.02
15,MELCHOR OCAMPO,0,3274334.01,392521.86,3666855.87
15,METEPEC,120000,89401.67,182264.27,391665.94
15,MEXICALTZINGO,0,224249.82,0,224249.82
15,MORELOS,509277.71,902062.7,0,1411340.41
15,NAUCALPAN DE JUAREZ,0,0,114036029.03,114036029.03
15,NEZAHUALCOYOTL,550000,12000,6000000,6562000
15,NEXTLALPAN,0,402509.15,284500,687009.15
15,NICOLAS ROMERO,1470619.44,256332.76,579054.71,2306006.91
15,NOPALTEPEC,0,386174.41,0,386174.41
15,OCOYOACAC,180000,2817612.7,12177005,15174617.7
15,OCUILAN,430548.06,728073.39,0,1158621.45
15,EL ORO,23380.97,1349007.09,0,1372388.06
15,OTUMBA,348296,1605586.67,587541.05,2541423.72
15,OTZOLOAPAN,0,331546.08,0,331546.08
15,OTZOLOTEPEC,989674.19,12936106.78,18618.08,13944399.05
15,OZUMBA,3656.14,2489308.98,24196.89,2517162.01
15,PAPALOTLA,0,91236.5,22393800,22485036.5
15,LA PAZ,0,190044.98,30000000,30190044.98
15,POLOTITLAN,47011.78,693331.51,511.49,740854.78
15,RAYON,0,362437.12,21916.83,384353.95
15,SAN ANTONIO LA ISLA,228575.73,170999.75,285000,684575.48
15,SAN FELIPE DEL PROGRESO,798434.23,2422056.27,784278.11,4004768.61
15,SAN MARTIN DE LAS PIRAMIDES,0,342099.71,0,342099.71
15,SAN MATEO ATENCO,3118076.85,224999.95,0,3343076.8
15,SAN SIMON DE GUERRERO,918969,20000,157259.74,1096228.74
15,SOYANIQUILPAN DE JUAREZ,0,52000,0,52000
15,TECAMAC,0,27684069.81,1888859,29572928.81
15,TEJUPILCO,3546752.21,1032195.3,0,4578947.51
15,TEMAMATLA,0,1591865.75,305531,1897396.75
15,TEMASCALAPA,1330555.98,1713998.35,25797.68,3070352.01
15,TEMASCALCINGO,2406967.22,902994.44,0,3309961.66
15,TEMASCALTEPEC,412883.08,1297804.29,942885.91,2653573.28
15,TEMOAYA,1426252.9,2963170.33,2081109.82,6470533.05
15,TENANCINGO,32159008.94,86556027.92,518849.29,119233886.15
15,TENANGO DEL AIRE,0,1341874.47,5114614.93,6456489.4
15,TENANGO DEL VALLE,623834.37,2229666.18,1948485.83,4801986.38
15,TEOLOYUCAN,0,1500,5235.18,6735.18
15,TEOTIHUACAN,260000,1836653.21,3000445.66,5097098.87
15,TEPETLAOXTOC,0,2451341.33,192992,2644333.33
15,TEPETLIXPA,0,1285013.1,0,1285013.1
15,TEPOTZOTLAN,0,385305.57,0,385305.57
15,TEQUIXQUIAC,1565396.16,109749.83,440524,2115669.99
15,TEXCALTITLAN,279023.21,629417,116244.45,1024684.66
15,TEXCALYACAC,0,180202.86,0,180202.86
15,TEXCOCO,448405561.8,2574932.69,111595109.95,562575604.44
15,TEZOYUCA,0,1276504.66,0,1276504.66
15,TIANGUISTENCO,2385463.61,957903.04,15255129.44,18598496.09
15,TIMILPAN,76736.14,394800.98,0,471537.12
15,TLALMANALCO,0,12593137.87,0,12593137.87
15,TLALNEPANTLA DE BAZ,600000,0,526616000,527216000
15,TLATLAYA,1519000,0,8935.41,1527935.41
15,TOLUCA,2092635.95,30832232.04,329116806.62,362041674.61
15,TONATICO,416099.65,185824.18,477833.12,1079756.95
15,TULTEPEC,0,267131,0,267131
15,TULTITLAN,5989.44,511816.91,169831496.83,170349303.18
15,VALLE DE BRAVO,0,473156.66,7142895.62,7616052.28
15,VILLA DE ALLENDE,939755.79,581626.01,329967.68,1851349.48
15,VILLA DEL CARBON,254218.4,276438.11,0,530656.51
15,VILLA GUERRERO,563500,1567240.31,5596767.8,7727508.11
15,VILLA VICTORIA,1433042.16,1398141.9,122926.7,2954110.76
15,XONACATLAN,0,1356825.45,0,1356825.45
15,ZACAZONAPAN,0,243695.02,0,243695.02
15,ZACUALPAN,0,45500,0,45500
15,ATIZAPAN DE ZARAGOZA,650000,0,1325000,1975000
15,ZINACANTEPEC,121334230.34,1213679885.49,650398.08,1335664513.91
15,ZUMPAHUACAN,20000,688402.74,580335.35,1288738.09
15,ZUMPANGO,650000,662910.77,2988409.27,4301320.04
15,LUVIANOS,51378.45,52774.93,0,104153.38
15,VALLE DE CHALCO SOLIDARIDAD,0,40499.86,0,40499.86
15,TONANITLA,0,230624.77,0,230624.77
15,SAN JOSE DEL RINCON,1540720.51,2067141.48,886010.09,4493872.08
16,ACUITZIO,582436.05,4877208.81,3415656.44,8875301.3
16,AGUILILLA,9479.82,235000,489000,733479.82
16,ALVARO OBREGON,15781500.99,2203367.42,37252405.52,55237273.93
16,ANGAMACUTIRO,27662112.68,295063,0,27957175.68
16,ANGANGUEO,0,571043.55,0,571043.55
16,APATZINGAN,32936054.66,20983487.1,9942790.41,63862332.17
16,AQUILA,4143496.88,0,0,4143496.88
16,ARIO,4267823.53,1445722.46,20707121.12,26420667.11
16,BRISEÑAS,12966254.07,31433219.13,16412339.28,60811812.48
16,BUENAVISTA,25043573.01,11258778.73,132528.26,36434880
16,CARACUARO,2040996.81,0,0,2040996.81
16,CHARAPAN,60626.31,0,0,60626.31
16,CHARO,422120.82,0,0,422120.82
16,CHAVINDA,26731387.38,29205614.59,3000000,58937001.97
16,CHILCHOTA,501.43,64698418.14,2281769.31,66980688.88
16,CHINICUILA,2390.25,0,0,2390.25
16,CHUCANDIRO,453421.86,0,0,453421.86
16,CHURINTZIO,9148738.82,52039222.26,1784331.78,62972292.86
16,CHURUMUCO,0,1097246.85,0,1097246.85
16,COAHUAYANA,7077980.86,6696691.33,0,13774672.19
16,COALCOMAN DE VAZQUEZ PALLARES,213000,0,0,213000
16,CONTEPEC,12911630.58,9737340.21,2292854.33,24941825.12
16,COPANDARO,0,2532921.34,762032.16,3294953.5
16,COTIJA,0,31252095.74,5015.09,31257110.83
16,CUITZEO,1508111.37,5777779.31,8929569,16215459.68
16,ECUANDUREO,3595.31,85196546.68,547960.91,85748102.9
16,EPITACIO HUERTA,617587.51,806754.65,22275.56,1446617.72
16,ERONGARICUARO,0,44240,1000000,1044240
16,GABRIEL ZAMORA,43445762.68,9629740.34,515025.62,53590528.64
16,HIDALGO,345468.85,3272803.17,0,3618272.02
16,LA HUACANA,24528.43,1162819.84,0,1187348.27
16,HUANDACAREO,2496792.82,0,0,2496792.82
16,HUETAMO,6366276.69,511849.53,0,6878126.22
16,HUIRAMBA,0,0,114286,114286
16,INDAPARAPEO,15767121.09,5590020.74,6920590.25,28277732.08
16,IRIMBO,1025394.04,3327341.24,0,4352735.28
16,IXTLAN,5018964.86,57168783.44,355593,62543341.3
16,JACONA,17317351.12,46348348.61,123442339,187108038.73
16,JIMENEZ,1834782.38,0,101251524.24,103086306.62
16,JIQUILPAN,8871184.46,45552998.09,37000000,91424182.55
16,JOSE SIXTO VERDUZCO,54566708.1,3922180.04,11757814.09,70246702.23
16,JUNGAPEO,3420419.25,0,110600,3531019.25
16,JUAREZ,5079424.65,0,0,5079424.65
16,LAGUNILLAS,377904.9,0,202268.8,580173.7
16,MADERO,981240.45,13386579.76,11509023.41,25876843.62
16,MARAVATIO,25592434.75,38954837.18,0,64547271.93
16,MARCOS CASTELLANOS,0,46727631.82,346203,47073834.82
16,LAZARO CARDENAS,1135500,14139044.79,4673951.49,19948496.28
16,MORELIA,21569307.44,102501845.82,164990547.02,289061700.28
16,MORELOS,267499.92,0,0,267499.92
16,NAHUATZEN,0,0,300406,300406
16,NOCUPETARO,1132195.28,0,0,1132195.28
16,NUEVO PARANGARICUTIRO,3500000,46109406.04,557912,50167318.04
16,NUEVO URECHO,0,285000,292492,577492
16,NUMARAN,29723263.85,12761071.2,8588740,51073075.05
16,OCAMPO,8352313.48,21156.74,221200,8594670.22
16,PAJACUARAN,737943.86,9792993.5,74057,10604994.36
16,PANINDICUARO,4436679.8,0,0,4436679.8
16,PARACHO,0,1100720.33,599.04,1101319.37
16,PARACUARO,2376860.42,956425,404533,3737818.42
16,PATZCUARO,1498724.6,6456947,6973873.55,14929545.15
16,PENJAMILLO,6981751.98,273688,2002024.92,9257464.9
16,PERIBAN,8871317.64,26302364.03,71853924.57,107027606.24
16,LA PIEDAD,18861997.73,39251951.42,55259588.05,113373537.2
16,PUREPERO,100000,1633438.16,42559.99,1775998.15
16,PURUANDIRO,78890025.44,20017369.12,77905493.55,176812888.11
16,QUERENDARO,18464794.13,5487209.04,2180136.25,26132139.42
16,QUIROGA,9366680.21,13492746.34,32948396.51,55807823.06
16,COJUMATLAN DE REGULES,0,48300809.67,0,48300809.67
16,LOS REYES,52939609.16,47873599.88,21602736.43,122415945.47
16,SAHUAYO,11.84,0,276545,276556.84
16,SAN LUCAS,10696998.11,0,277800,10974798.11
16,SANTA ANA MAYA,6761394.86,10934426.32,1988054,19683875.18
16,SALVADOR ESCALANTE,81194.54,3370207.94,2225762.81,5677165.29
16,SENGUIO,1099999.99,202131.19,210902.69,1513033.87
16,SUSUPUATO,0,0,79978.62,79978.62
16,TACAMBARO,30449153.86,54423254.07,50147045.23,135019453.16
16,TANCITARO,526170.46,143138736.5,63726504.9,207391411.86
16,TANGAMANDAPIO,8696440.16,18383966.74,1245582.15,28325989.05
16,TANGANCICUARO,9802998.63,116768474.07,178123.5,126749596.2
16,TANHUATO,1123108.56,1569682.76,11283972.85,13976764.17
16,TARETAN,243000,1338981.67,0,1581981.67
16,TARIMBARO,1471150.43,63612996.32,0,65084146.75
16,TEPALCATEPEC,28283972.96,1608258.05,1108286.72,31000517.73
16,TINGAMBATO,8512384.71,5711130.11,1248599.17,15472113.99
16,TINGüINDIN,4869152.94,132720,1249.38,5003122.32
16,TIQUICHEO DE NICOLAS ROMERO,1350981.23,400000,0,1750981.23
16,TLALPUJAHUA,0,5427382.92,0,5427382.92
16,TLAZAZALCA,317394.48,0,0,317394.48
16,TOCUMBO,2021659.58,5804604.95,0,7826264.53
16,TUMBISCATIO,4015437.34,0,191728.8,4207166.14
16,TURICATO,0,24885.22,0,24885.22
16,TUXPAN,4527207.85,11229331.16,0,15756539.01
16,TUZANTLA,2329542.94,1678313.65,0,4007856.59
16,TZINTZUNTZAN,31576.83,16970,0,48546.83
16,TZITZIO,1442728.96,0,350047.01,1792775.97
16,URUAPAN,11460591.99,104679277.43,250186735.83,366326605.25
16,VENUSTIANO CARRANZA,2371131.52,39712101.01,6904648,48987880.53
16,VILLAMAR,1486666.53,35457055.18,1021180,37964901.71
16,VISTA HERMOSA,60405276.29,5566197.41,1653597.32,67625071.02
16,YURECUARO,23751504.86,81225039.73,10499014.9,115475559.49
16,ZACAPU,9070502.14,4570465.75,26579650.19,40220618.08
16,ZAMORA,59329389.77,200580570.31,418828870.31,678738830.39
16,MUGICA,2728510.88,1546057.26,1634980.02,5909548.16
16,ZINAPARO,4003159.83,277962.97,0,4281122.8
16,ZINAPECUARO,46235692.6,20423926.49,1500000,68159619.09
16,ZITACUARO,3511917.25,10768166.02,1287000,15567083.27
17,AMACUZAC,995121.78,23773228.71,411892.4,25180242.89
17,ATLATLAHUCAN,708945.69,1246383.85,22500723.9,24456053.44
17,AXOCHIAPAN,11010384.91,318250,0,11328634.91
17,AYALA,34325562.5,21493894.86,334899.16,56154356.52
17,COATLAN DEL RIO,8233168.55,0,0,8233168.55
17,CUAUTLA,84665442.28,73223557.49,192603557.87,350492557.64
17,CUERNAVACA,9656284.43,1664945.53,575111.69,11896341.65
17,EMILIANO ZAPATA,10793468.67,329696.27,0,11123164.94
17,HUITZILAC,1849766.94,542281,0,2392047.94
17,JANTETELCO,5536676.64,819124.86,0,6355801.5
17,JIUTEPEC,5588999.7,445499.84,299625.43,6334124.97
17,JOJUTLA,7116882.29,7674559.72,1070599.45,15862041.46
17,JONACATEPEC,11659714.93,3119652.67,0,14779367.6
17,MAZATEPEC,2166749.58,697628.89,1053245.54,3917624.01
17,MIACATLAN,3180691.17,2678903.8,0,5859594.97
17,OCUITUCO,1591219.89,156510.43,4881.51,1752611.83
17,PUENTE DE IXTLA,6422370.65,11183204.64,10441019.76,28046595.05
17,TEMIXCO,2990457.68,28499.93,503391.7,3522349.31
17,TEMOAC,1813099.79,683200.88,0,2496300.67
17,TEPALCINGO,7876530.87,542212.97,0,8418743.84
17,TEPOZTLAN,4784300.68,19756.14,289000,5093056.82
17,TETECALA,2915608.15,222437.97,1355791.94,4493838.06
17,TETELA DEL VOLCAN,1189999.94,112499.88,0,1302499.82
17,TLALNEPANTLA,800163.02,1524142.6,2141.69,2326447.31
17,TLALTIZAPAN,7314232.14,3451862.22,2017479.64,12783574
17,TLAQUILTENANGO,7295535.31,2679029.46,866874.07,10841438.84
17,TLAYACAPAN,9451803.73,1150365.38,0,10602169.11
17,TOTOLAPAN,1612313.78,1431999.64,0,3044313.42
17,XOCHITEPEC,1759536.45,1875548.66,0,3635085.11
17,YAUTEPEC,17828957.38,1542129.12,3838455.31,23209541.81
17,YECAPIXTLA,20811486.67,12063235.92,387251.2,33261973.79
17,ZACATEPEC,99416130.21,30440471.6,79627178.78,209483780.59
17,ZACUALPAN,2308732.48,809499.99,0,3118232.47
18,ACAPONETA,11691490.53,15761963.13,37128327.81,64581781.47
18,AHUACATLAN,3366339.56,42542,0,3408881.56
18,AMATLAN DE CAÑAS,21777092.7,52309418.31,27009357.5,101095868.51
18,COMPOSTELA,95303393.63,38724572.68,5173715.43,139201681.74
18,IXTLAN DEL RIO,117102.24,9296113.46,1842580.9,11255796.6
18,JALA,21913366.12,10694,132046,22056106.12
18,XALISCO,16833100,2575000,7283.48,19415383.48
18,ROSAMORADA,14504765.31,9874981.61,4362402.47,28742149.39
18,RUIZ,31645404.05,4916105.53,10257.49,36571767.07
18,SAN BLAS,15731938.35,15758000,14801899.34,46291837.69
18,SAN PEDRO LAGUNILLAS,30333484.15,0,410524.1,30744008.25
18,SANTA MARIA DEL ORO,27392329.6,4721257.39,593345.87,32706932.86
18,SANTIAGO IXCUINTLA,226839297.21,39808103.79,58193025.54,324840426.54
18,TECUALA,25866954.71,11166969.1,2842187.46,39876111.27
18,TEPIC,214530467.26,69535873.34,227332550.48,511398891.08
18,TUXPAN,18414078.96,4523235.97,2025273.12,24962588.05
18,LA YESCA,0,0,16262.47,16262.47
18,BAHIA DE BANDERAS,25159374.32,5363008.04,9751864.22,40274246.58
19,ABASOLO,759000,6799067.94,0,7558067.94
19,AGUALEGUAS,0,0,5524504.14,5524504.14
19,ALLENDE,81250,1600800,7813921.41,9495971.41
19,ANAHUAC,68105.63,229145.33,2140285.47,2437536.43
19,ARAMBERRI,16085934.78,0,7438644.76,23524579.54
19,BUSTAMANTE,98981,1286748.4,0,1385729.4
19,CADEREYTA JIMENEZ,523631.08,9313105.21,61326316.04,71163052.33
19,CARMEN,0,188500,0,188500
19,CERRALVO,0,0,2586035.43,2586035.43
19,CHINA,8495111.43,1319342.92,8274723.07,18089177.42
19,CIENEGA DE FLORES,613000,615000,0,1228000
19,DR. ARROYO,428202.65,1671018.74,361990,2461211.39
19,DR. COSS,0,134057.97,0,134057.97
19,DR. GONZALEZ,0,5000,49200000,49205000
19,GALEANA,401195.64,10339889.94,78499164.16,89240249.74
19,GARCIA,0,14030000,40000000,54030000
19,SAN PEDRO GARZA GARCIA,0,200004.67,3916532.79,4116537.46
19,GRAL. BRAVO,0,75688.45,4990054.04,5065742.49
19,GRAL. ESCOBEDO,125000,0,0,125000
19,GRAL. TERAN,30000,330124.66,4677547.97,5037672.63
19,GRAL. ZUAZUA,703000,3490250,0,4193250
19,GUADALUPE,354283.9,2193228.29,180118271,182665783.19
19,HIDALGO,10000,1049000,69374.04,1128374.04
19,HUALAHUISES,0,40500,1000000,1040500
19,JUAREZ,0,135000,0,135000
19,LAMPAZOS DE NARANJO,0,0,180096.36,180096.36
19,LINARES,8000,562900,54963652.3,55534552.3
19,MIER Y NORIEGA,0,24522.67,0,24522.67
19,MINA,0,10000,9237.7,19237.7
19,MONTEMORELOS,423962,7655877.83,73814121.23,81893961.06
19,MONTERREY,290000,64000,289593976.31,289947976.31
19,PARAS,0,0,3833077.73,3833077.73
19,PESQUERIA,0,72397.77,23041158.66,23113556.43
19,LOS RAMONES,0,1156080.85,748131.39,1904212.24
19,SABINAS HIDALGO,517500,4662773.91,60550000,65730273.91
19,SALINAS VICTORIA,639000,1834500,22192506.88,24666006.88
